Date:,5/16/2019,Time:,12:10 PM,Operator:,EXPERIMENT 4C
Date,Time,Runtime (h),Iteration,Permeate Conductivity [High] (uS),Permeate Conductivity [Low] (uS),Reject Conductivity (mS),Feed Pressure (psi),Feed Volume (L),Feed Temperature (C),Permeate Flowrate (L/min),Reject Flowrate (L/min),Feed Flowrate (L/min),Feed Pump Power (%),Temperatre Valve Open (%),Reject Valve Open (%),Water Flux (LMH),Total Permeate  (L),AC Current (A),Permeate Tank Level,Feed Cleaning Valve State,Permeate Discharge Valve State,System Mode,Status,Code,Source,LJ String
5/16/2019,1:36:15 PM,1.436285,20602.000000,468.269058,531.556517,60.365683,617.436571,20.439350,19.288193,0.649977,5.374555,6.024532,55.042774,80.000000,21.000000,14.476108,56.012520,8.656860,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed),NO ERROR,0,,No Error
5/16/2019,1:37:15 PM,1.452951,20842.000000,466.078341,531.430412,60.369354,647.750209,20.410875,19.332509,0.661824,5.163043,5.824867,55.055546,80.000000,21.000000,14.739963,56.670589,8.637992,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed),NO ERROR,0,,No Error
5/16/2019,1:38:15 PM,1.469618,21082.000000,467.912672,530.591168,60.346396,659.884742,19.919355,19.331549,0.695052,4.976625,5.671677,55.017429,80.000000,21.000000,15.480002,57.345059,8.653855,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed),NO ERROR,0,,No Error
5/16/2019,1:39:15 PM,1.486285,21322.000000,467.574279,530.575381,60.369812,632.476933,20.362118,19.333129,0.661399,5.179905,5.841304,55.023787,80.000000,21.000000,14.730486,58.012078,8.634856,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed),NO ERROR,0,,No Error
5/16/2019,1:40:15 PM,1.502951,21553.000000,465.412997,530.526752,60.374399,675.518049,20.534893,19.299512,0.651550,5.139540,5.791091,55.060488,80.000000,21.000000,14.511138,58.671581,8.655214,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed),NO ERROR,0,,No Error
5/16/2019,1:41:15 PM,1.519618,21793.000000,463.992267,530.601629,60.290546,650.118313,20.089459,19.287094,0.706482,4.990276,5.696759,55.065347,80.000000,21.000000,15.734576,59.379478,8.645859,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed),NO ERROR,0,,No Error
5/16/2019,1:42:15 PM,1.536285,22033.000000,463.528002,527.547838,60.329414,657.388650,19.956577,19.342183,0.664219,5.093074,5.757293,55.060820,80.000000,21.000000,14.793295,60.043087,8.637039,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed),NO ERROR,0,,No Error
5/16/2019,1:43:15 PM,1.552951,22273.000000,462.412993,528.606515,60.359249,658.790549,20.662553,19.369831,0.654713,4.939011,5.593723,55.072118,80.000000,21.000000,14.581575,60.702574,8.641886,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed),NO ERROR,0,,No Error
5/16/2019,1:44:15 PM,1.569618,22513.000000,464.103460,526.495819,60.367212,649.631260,19.850473,19.367431,0.662598,5.068992,5.731590,55.056599,80.000000,21.000000,14.757194,61.371005,8.640344,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed),NO ERROR,0,,No Error
5/16/2019,1:45:15 PM,1.586285,22747.000000,536.461131,543.595615,57.342204,888.307425,20.495445,19.637186,1.437375,5.679566,7.116941,73.471394,80.000000,21.000000,32.012816,61.949734,10.705265,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,1:46:15 PM,1.602951,22987.000000,581.905573,667.270464,60.877245,652.795729,20.226131,19.492292,0.645896,5.174755,5.820651,48.499215,80.000000,21.000000,14.385205,62.682583,7.822961,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,1:47:15 PM,1.619618,23227.000000,588.768768,661.186468,60.847861,540.397493,20.416843,19.558565,0.244515,4.394378,4.638893,52.335743,80.000000,21.000000,5.445776,63.412927,7.968954,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,1:48:15 PM,1.636285,23467.000000,598.542003,675.170910,60.833782,892.404059,19.769029,19.538943,1.470194,6.053368,7.523562,70.851586,80.000000,21.000000,32.743738,64.178165,10.571175,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,1:49:15 PM,1.652952,23703.000000,607.286879,684.249480,60.234688,314.134944,20.441071,19.960799,0.056684,3.414981,3.471665,29.785332,80.000000,21.000000,1.262447,64.966516,4.722286,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): Low,NO ERROR,0,,No Error
5/16/2019,1:50:15 PM,1.669618,23943.000000,697.119703,823.233924,60.833782,454.616948,20.259911,19.582713,0.082963,4.386612,4.469575,41.429326,80.000000,21.000000,1.847732,65.595709,6.574300,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,1:51:15 PM,1.686285,24183.000000,639.492159,728.407779,60.751147,894.111273,19.749746,19.629159,1.377709,5.814536,7.192245,73.139233,80.000000,21.000000,30.683950,66.364316,10.681641,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,1:52:15 PM,1.702952,24423.000000,636.605005,716.373944,60.771963,668.374965,20.649429,19.620585,0.748801,5.468709,6.217511,51.882141,80.000000,21.000000,16.677091,67.167002,8.376111,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,1:53:15 PM,1.719618,24663.000000,629.552174,711.331506,60.652905,533.119024,20.714727,19.629639,0.255620,4.319880,4.575500,49.072447,80.000000,21.000000,5.693096,67.895005,7.598620,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,1:54:15 PM,1.736285,24903.000000,785.471189,798.904786,60.457647,540.222600,20.926924,19.679035,0.439157,4.737676,5.176833,56.061606,80.000000,21.000000,9.780783,68.439192,8.554627,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,1:55:15 PM,1.752951,25143.000000,632.982114,745.666522,60.816342,904.153709,19.956408,19.671627,1.422554,6.015381,7.437936,68.535757,80.000000,21.000000,31.682728,69.154438,10.364657,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,1:56:15 PM,1.769618,25383.000000,632.777800,714.281572,60.882290,500.185578,20.043698,19.718348,0.136363,4.412329,4.548692,40.807982,80.000000,21.000000,3.037041,69.961150,6.781523,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,1:57:15 PM,1.786285,25623.000000,645.987525,721.409662,60.816490,783.997576,20.388728,19.786611,0.953085,5.248097,6.201183,69.094153,80.000000,21.000000,21.226848,70.729761,10.327000,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,1:58:15 PM,1.802951,25863.000000,641.870934,721.404463,53.829972,848.737014,20.449529,20.038185,1.543962,5.804511,7.348473,74.935804,80.000000,21.000000,34.386683,71.244618,10.803174,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,1:59:15 PM,1.819618,26103.000000,673.857143,812.974439,60.794455,659.982089,20.382026,19.708605,0.722914,5.091391,5.814305,50.435874,80.000000,21.000000,16.100532,71.977678,8.191727,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:00:15 PM,1.836285,26343.000000,636.735770,723.511164,60.709524,567.567380,20.634103,19.715533,0.378674,4.456775,4.835449,54.924491,80.000000,21.000000,8.433709,72.731866,8.330638,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:01:15 PM,1.852951,26583.000000,632.277471,720.465362,60.754671,878.215283,20.170168,19.729531,1.368491,5.873464,7.241955,69.133245,80.000000,21.000000,30.478643,73.537939,10.379252,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:02:15 PM,1.869618,26823.000000,640.000617,717.440482,60.901119,620.339276,20.109620,19.764863,0.454297,5.188028,5.642325,48.823011,80.000000,21.000000,10.117978,74.291882,7.860906,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): Ramp Down,NO ERROR,0,,No Error
5/16/2019,2:03:15 PM,1.886284,27063.000000,741.785951,861.154542,60.987424,438.256553,20.573714,19.775563,0.074691,4.410695,4.485386,43.788651,80.000000,21.000000,1.663493,74.898244,6.828184,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:04:15 PM,1.902951,27303.000000,652.276841,750.685248,60.709679,836.124707,19.589003,19.760472,1.274322,5.559634,6.833955,72.688310,80.000000,21.000000,28.381331,75.671186,10.488294,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:05:15 PM,1.919618,27543.000000,646.355354,729.529476,60.809605,647.004055,20.070331,19.706340,0.595486,5.226359,5.821846,49.981981,80.000000,21.000000,13.262502,76.393208,8.081301,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:06:15 PM,1.936285,27783.000000,649.747731,730.641917,60.840061,529.482340,20.559517,19.787501,0.329860,4.390263,4.720123,53.350800,80.000000,21.000000,7.346557,77.109632,8.077982,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:07:15 PM,1.952951,28023.000000,844.847993,799.885859,59.986637,576.056913,20.147684,19.867014,0.601730,4.998128,5.599859,60.815318,80.000000,21.000000,13.401566,77.695940,8.982690,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:08:15 PM,1.969618,28263.000000,672.887655,797.868427,60.724674,826.561148,20.627967,19.756697,1.391997,5.760375,7.152372,64.896362,80.000000,21.000000,31.002166,78.446453,9.782747,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:09:15 PM,1.986285,28503.000000,657.178176,742.518136,60.932792,457.774021,20.464578,19.785031,0.101611,4.438561,4.540172,41.012640,80.000000,21.000000,2.263057,79.216208,6.579736,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:10:15 PM,2.002952,28743.000000,652.580906,737.594005,60.879542,797.641598,20.160724,19.797314,1.128175,5.708658,6.836833,69.501064,80.000000,21.000000,25.126398,79.973254,10.006487,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:11:15 PM,2.019618,28983.000000,655.079002,738.590928,57.493393,300.689175,20.462220,20.529125,0.023668,3.392414,3.416082,30.252319,80.000000,21.000000,0.527123,80.562252,4.678814,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): Ramp Up,NO ERROR,0,,No Error
5/16/2019,2:12:15 PM,2.036285,29223.000000,694.423764,841.967636,60.806089,625.185142,20.217144,19.787021,0.470243,4.924861,5.395104,44.798645,80.000000,21.000000,10.473117,81.257679,7.318667,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:13:15 PM,2.052951,29463.000000,651.734055,739.452553,60.556502,576.023102,20.407867,19.820982,0.500775,4.651130,5.151905,55.374151,80.000000,21.000000,11.153122,81.953461,8.400924,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:14:15 PM,2.069618,29703.000000,637.844228,730.672096,60.812205,891.494727,19.668400,19.813365,1.377354,5.832046,7.209400,67.071922,80.000000,21.000000,30.676041,82.773321,9.971129,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:15:15 PM,2.086285,29943.000000,643.747722,723.351012,60.718860,516.608773,20.463639,19.812885,0.141757,4.643710,4.785467,42.888716,80.000000,21.000000,3.157176,83.510555,7.001044,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:16:15 PM,2.102951,30183.000000,774.352510,861.281978,60.821845,486.314614,20.323358,19.818442,0.087772,4.401512,4.489283,41.883293,80.000000,21.000000,1.954831,84.119497,6.702274,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:17:15 PM,2.119618,30423.000000,644.699216,750.601178,60.871276,848.734349,20.660750,19.794499,1.209023,5.555239,6.764263,71.490330,80.000000,21.000000,26.927023,84.898244,10.401519,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:18:15 PM,2.136285,30663.000000,635.962469,721.480671,60.767221,723.178042,19.888511,19.812955,0.759278,5.385480,6.144758,49.968578,80.000000,21.000000,16.910416,85.626908,8.057297,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:19:15 PM,2.152951,30903.000000,644.037108,726.437645,60.909074,509.520679,20.145291,19.859400,0.222552,4.417855,4.640407,50.311961,80.000000,21.000000,4.956609,86.348898,7.742875,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:20:15 PM,2.169618,31143.000000,772.593465,727.546154,56.455119,706.244272,20.579235,19.983438,0.749163,4.931191,5.680355,61.228486,80.000000,21.000000,16.685148,86.899372,9.277199,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:21:15 PM,2.186285,31383.000000,641.154847,783.726496,60.835776,865.797393,19.904018,19.791207,1.223476,5.806539,7.030015,60.431792,80.000000,21.000000,27.248910,87.659369,9.155928,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:22:15 PM,2.202951,31623.000000,626.547277,714.391890,60.789868,509.832105,20.452943,19.802732,0.111064,4.362586,4.473649,43.364779,80.000000,21.000000,2.473580,88.427815,6.958942,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:23:15 PM,2.219618,31863.000000,631.330948,709.457234,60.532015,824.928540,20.413558,19.810484,1.199046,5.673147,6.872193,72.623912,80.000000,21.000000,26.704805,89.212584,10.314534,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:24:15 PM,2.236285,32103.000000,620.862855,704.547558,60.321607,286.600755,20.415507,20.148092,0.059538,3.386865,3.446403,29.245376,80.000000,21.000000,1.326014,89.863079,4.590169,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): Low,NO ERROR,0,,No Error
5/16/2019,2:25:15 PM,2.252951,32343.000000,679.031449,818.869246,60.991250,561.705327,19.813371,19.868388,0.311349,4.875413,5.186761,44.198383,80.000000,21.000000,6.934269,90.467844,7.233721,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:26:15 PM,2.269618,32583.000000,627.891143,717.339293,60.797366,589.859336,20.963796,19.887870,0.638635,4.958245,5.596880,61.857695,80.000000,21.000000,14.223488,91.242509,9.132539,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:27:15 PM,2.286285,32823.000000,620.617583,707.211304,60.866224,847.476977,20.413270,19.841630,1.293088,5.885483,7.178571,64.765150,80.000000,21.000000,28.799290,91.990483,9.684578,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:28:15 PM,2.302951,33063.000000,622.466672,703.383889,60.811445,453.877226,19.996961,19.828529,0.072861,4.246991,4.319852,40.467647,80.000000,21.000000,1.622748,92.693385,6.476183,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:29:15 PM,2.319618,33303.000000,796.580241,809.728923,60.497741,507.934379,20.523163,19.894596,0.174422,4.483579,4.658001,48.626606,80.000000,21.000000,3.884688,93.241779,7.523604,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:30:15 PM,2.336285,33543.000000,640.569525,754.671546,60.683360,939.949708,19.413172,19.877442,1.501951,6.115104,7.617055,73.603760,80.000000,21.000000,33.451026,94.023464,10.663217,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:31:15 PM,2.352951,33783.000000,639.328723,718.509556,60.608991,584.482177,20.026746,19.852333,0.308488,4.836256,5.144743,43.905620,80.000000,21.000000,6.870552,94.764005,7.173993,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:32:15 PM,2.369618,34023.000000,635.609397,721.321661,60.933708,649.148754,20.919417,19.900494,0.569471,4.785224,5.354696,59.111606,80.000000,21.000000,12.683099,95.576138,8.755801,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:33:15 PM,2.386284,34263.000000,632.597950,716.435697,54.043742,616.288582,20.523212,20.242974,0.869085,5.426859,6.295944,63.904379,80.000000,21.000000,19.356008,96.136080,9.180258,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:34:15 PM,2.402951,34503.000000,670.978117,812.020883,60.702950,839.302913,20.376036,19.819677,1.088916,5.727309,6.816225,60.715744,80.000000,21.000000,24.252028,96.848930,9.422748,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:35:15 PM,2.419618,34743.000000,640.664382,728.524691,60.640665,436.169003,20.076430,19.850823,0.097283,4.223963,4.321247,41.589555,80.000000,21.000000,2.166670,97.593178,6.466774,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:36:15 PM,2.436285,34983.000000,630.551097,718.471515,60.740437,894.726039,21.351714,19.929239,1.487171,5.986302,7.473473,73.470146,80.000000,21.000000,33.121849,98.352493,10.545799,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:37:15 PM,2.452951,35223.000000,633.282944,718.376920,60.802566,678.673422,20.570176,19.912433,0.694239,5.377670,6.071909,52.407163,80.000000,21.000000,15.461902,99.058743,8.054241,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): Ramp Down,NO ERROR,0,,No Error
5/16/2019,2:38:15 PM,2.469618,35463.000000,727.354916,857.026351,60.923914,467.186898,20.558976,19.877717,0.124841,4.654462,4.779303,42.337470,80.000000,21.000000,2.780433,99.660752,6.788056,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:39:15 PM,2.486284,35703.000000,638.807165,733.526299,60.808231,742.578180,20.476775,19.902074,0.923347,5.095751,6.019098,65.020708,80.000000,21.000000,20.564519,100.466672,9.551233,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:40:15 PM,2.502951,35943.000000,637.492735,721.514781,60.734624,760.628103,20.570501,19.831066,1.090129,5.850676,6.940805,61.480501,80.000000,21.000000,24.279039,101.202978,9.446687,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:41:15 PM,2.519618,36183.000000,640.110153,721.455691,60.781758,520.411347,19.990982,19.893841,0.095100,4.437825,4.532925,44.243344,80.000000,21.000000,2.118033,101.904732,7.038126,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:42:15 PM,2.536285,36423.000000,826.369103,766.701451,59.667120,459.716677,20.583962,19.961829,0.131688,4.278305,4.409993,46.714604,80.000000,21.000000,2.932910,102.485829,7.061085,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:43:15 PM,2.552951,36663.000000,650.344417,781.745837,60.817258,895.774844,20.809680,19.901730,1.458239,6.224529,7.682768,74.151869,80.000000,21.000000,32.477479,103.279388,10.691298,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:44:15 PM,2.569618,36903.000000,640.525411,721.462285,60.829498,601.464229,20.352000,19.872710,0.305055,4.836417,5.141472,41.996691,80.000000,21.000000,6.794108,104.082100,7.139406,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:45:15 PM,2.586285,37143.000000,644.597888,727.483133,60.547778,657.196438,20.207017,19.919361,0.636033,5.085928,5.721961,60.191438,80.000000,21.000000,14.165535,104.793102,8.997247,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:46:15 PM,2.602951,37383.000000,636.626234,721.509456,57.775423,306.408241,20.383903,20.590049,0.047013,3.262864,3.309877,30.199854,80.000000,21.000000,1.047057,105.461395,4.687673,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): Low,NO ERROR,0,,No Error
5/16/2019,2:47:15 PM,2.619618,37623.000000,677.090897,832.957413,60.832711,853.124814,19.982116,19.862076,1.030694,5.684517,6.715210,58.364376,80.000000,21.000000,22.955313,106.178437,9.128906,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:48:15 PM,2.636285,37863.000000,643.584286,730.444992,60.675863,466.285146,20.226252,19.891920,0.132114,4.324336,4.456449,45.783773,80.000000,21.000000,2.942395,106.950515,7.154693,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:49:15 PM,2.652951,38103.000000,627.995786,719.498618,60.720087,901.007293,21.087379,19.947215,1.481984,5.846746,7.328730,73.829634,80.000000,21.000000,33.006323,107.730915,10.541136,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:50:15 PM,2.669618,38343.000000,630.143968,711.405051,60.729881,615.219563,20.453654,19.888695,0.501141,5.321777,5.822918,46.309104,80.000000,21.000000,11.161274,108.444080,7.456768,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:51:15 PM,2.686285,38583.000000,755.523705,850.067669,60.890556,566.418197,19.909084,19.886364,0.206625,4.663983,4.870608,42.457543,80.000000,21.000000,4.601896,108.966934,7.016475,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:52:15 PM,2.702951,38823.000000,640.795147,737.521854,60.550689,679.509756,20.490753,19.872985,0.761765,5.031605,5.793370,62.673838,80.000000,21.000000,16.965810,109.661487,9.376297,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:53:15 PM,2.719618,39063.000000,617.092864,709.472958,60.730036,862.643168,20.368794,19.857069,1.123688,5.960512,7.084200,60.339276,80.000000,21.000000,25.026459,110.516506,9.305841,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:54:15 PM,2.736285,39303.000000,622.311364,703.382494,60.835924,449.064437,20.378526,19.944678,0.066484,4.295797,4.362281,44.226312,80.000000,21.000000,1.480710,111.273330,6.844805,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:55:15 PM,2.752951,39543.000000,728.327718,708.489222,55.632454,541.808855,20.157068,20.077428,0.245022,4.406852,4.651875,49.501687,80.000000,21.000000,5.457068,111.786560,7.465340,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:56:15 PM,2.769618,39783.000000,635.091153,771.655888,60.754516,948.276660,19.611954,19.855834,1.543648,5.987545,7.531193,73.159518,80.000000,21.000000,34.379681,112.511774,10.688370,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:57:15 PM,2.786285,40023.000000,608.642188,697.263120,61.028124,542.305188,20.914256,19.840189,0.380533,5.058815,5.439348,44.133625,80.000000,21.000000,8.475127,113.257330,7.205628,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:58:15 PM,2.802951,40263.000000,605.895663,686.243327,60.837305,619.518654,20.558002,19.888625,0.657741,4.985459,5.643200,62.563298,80.000000,21.000000,14.649016,113.977327,9.286464,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,2:59:15 PM,2.819618,40503.000000,599.848226,685.289770,60.885200,286.734462,20.313300,20.083601,0.072989,3.258348,3.331336,28.177801,80.000000,21.000000,1.625588,114.751946,4.456850,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): Low,NO ERROR,0,,No Error
5/16/2019,3:00:15 PM,2.836285,40743.000000,684.787843,819.959369,61.151770,860.692382,20.255063,19.828735,1.027152,5.813509,6.840661,57.402936,80.000000,21.000000,22.876447,115.338193,9.009058,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
5/16/2019,3:01:15 PM,2.852952,40983.000000,645.990761,731.666483,60.745489,477.493717,20.297013,19.803761,0.157007,4.374533,4.531540,45.411996,80.000000,21.000000,3.496820,116.057051,7.142593,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
