Date:,4/30/2019,Time:,4:57 PM,Operator:,
Date,Time,Runtime (h),Iteration,Permeate Conductivity [High] (uS),Permeate Conductivity [Low] (uS),Reject Conductivity (mS),Feed Pressure (psi),Feed Volume (L),Feed Temperature (C),Permeate Flowrate (L/min),Reject Flowrate (L/min),Feed Flowrate (L/min),Feed Pump Power (%),Temperatre Valve Open (%),Reject Valve Open (%),Water Flux (LMH),Total Permeate  (L),Permeate Tank Level,Feed Cleaning Valve State,Permeate Discharge Valve State,System Mode
4/30/2019,8:49:04 PM,3.867447,55613.000000,551.735702,620.322378,61.207169,670.154442,20.258866,19.400977,0.728823,5.510635,6.239457,68.454986,80.000000,25.000000,16.232128,161.286165,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,8:50:04 PM,3.884114,55853.000000,535.055158,594.206970,61.349170,799.186461,20.615203,19.414426,1.280913,6.199071,7.479984,68.312242,80.000000,25.000000,28.528127,162.078034,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,8:51:04 PM,3.900780,56093.000000,545.706258,592.215786,61.295307,498.312843,19.931433,19.392539,0.093905,4.682034,4.775939,44.561308,80.000000,25.000000,2.091433,162.827912,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,8:52:04 PM,3.917447,56333.000000,672.058797,595.186774,56.835842,559.662477,20.101261,19.471505,0.261541,4.884988,5.146529,53.710394,80.000000,25.000000,5.824968,163.359577,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,8:53:04 PM,3.934113,56573.000000,556.135130,652.356178,61.187122,947.095089,20.682115,19.377104,1.557498,6.506708,8.064206,78.373319,80.000000,25.000000,34.688153,164.112953,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,8:54:04 PM,3.950780,56813.000000,542.150446,594.245010,61.288422,558.802392,20.710432,19.316183,0.289136,5.352892,5.642028,45.867122,80.000000,25.000000,6.439565,164.837914,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,8:55:04 PM,3.967447,57053.000000,549.849050,592.255222,61.212059,591.367539,20.141069,19.448797,0.618523,5.350413,5.968936,67.330232,80.000000,25.000000,13.775573,165.550204,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,8:56:04 PM,3.984113,57293.000000,542.621261,592.343223,61.137077,297.044107,20.268115,19.547451,0.064432,3.667059,3.731491,31.576775,80.000000,25.000000,1.435013,166.305466,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): Low
4/30/2019,8:57:04 PM,4.000780,57533.000000,608.548988,714.821371,61.398291,778.295898,20.260297,19.410035,0.869799,5.961615,6.831414,59.618610,80.000000,25.000000,19.371920,166.860863,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,8:58:04 PM,4.017447,57773.000000,556.323109,612.266979,61.190180,485.339358,20.396476,19.386916,0.165720,4.724265,4.889985,52.993435,80.000000,25.000000,3.690877,167.643883,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,8:59:04 PM,4.034113,58013.000000,542.315539,595.278706,61.102035,885.157518,20.048065,19.424099,1.396100,6.397596,7.793696,77.752290,80.000000,25.000000,31.093551,168.383197,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:00:04 PM,4.050780,58253.000000,544.676321,593.242888,61.270517,629.064802,19.961520,19.326952,0.415321,5.525515,5.940837,48.708132,80.000000,25.000000,9.249919,169.113028,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:01:04 PM,4.067447,58493.000000,699.818879,676.509313,61.100351,529.168479,20.431676,19.388423,0.193812,4.980950,5.174762,45.160610,80.000000,25.000000,4.316523,169.691763,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:02:04 PM,4.084114,58733.000000,557.544418,630.403070,61.403647,662.554073,20.519458,19.489617,0.771161,5.385368,6.156529,69.184831,80.000000,25.000000,17.175072,170.413656,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:03:04 PM,4.100780,58973.000000,536.364617,594.167534,61.451394,848.646329,20.238595,19.421354,1.220095,6.323321,7.543416,67.086381,80.000000,25.000000,27.173610,171.237466,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:04:04 PM,4.117447,59213.000000,548.197804,591.243843,61.300049,428.501516,20.811136,19.373468,0.093437,4.631136,4.724573,46.359005,80.000000,25.000000,2.081007,171.981393,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:05:04 PM,4.134113,59453.000000,542.918854,593.248087,54.786838,613.564537,20.706765,19.866192,0.625260,5.135287,5.760546,59.010976,80.000000,25.000000,13.925604,172.543829,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): Ramp Up
4/30/2019,9:06:04 PM,4.150780,59693.000000,576.971566,686.701719,61.264549,899.062295,20.727263,19.377173,1.402721,6.396609,7.799330,77.614351,80.000000,25.000000,31.240999,173.309236,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:07:04 PM,4.167447,59933.000000,552.920947,602.254507,61.281080,544.542409,20.317005,19.361049,0.265199,5.186100,5.451299,47.313810,80.000000,25.000000,5.906444,174.049823,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:08:04 PM,4.184113,60173.000000,545.261643,593.219176,61.320407,596.315942,20.602235,19.421904,0.685055,5.130928,5.815983,65.652513,80.000000,25.000000,15.257360,174.753811,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:09:04 PM,4.200780,60413.000000,534.146121,591.233318,61.287654,905.731189,20.911081,19.448112,1.281434,6.372062,7.653496,70.152211,80.000000,25.000000,28.539741,175.564656,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:10:04 PM,4.217447,60653.000000,638.736851,725.851816,61.530815,822.600404,20.340223,19.420324,1.046573,5.999630,7.046203,62.067086,80.000000,25.000000,23.308971,176.154061,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:11:04 PM,4.234113,60893.000000,552.652868,610.455728,61.270672,447.564778,20.569128,19.352475,0.054251,4.544606,4.598857,47.963415,80.000000,25.000000,1.208264,176.903040,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:12:04 PM,4.250780,61133.000000,543.878477,593.232364,61.250470,867.678168,20.927633,19.414426,1.369323,6.414328,7.783650,78.819289,80.000000,25.000000,30.497163,177.634771,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:13:04 PM,4.267447,61373.000000,539.680207,590.291554,61.331878,583.519279,20.670710,19.359128,0.372288,5.363599,5.735887,50.276463,80.000000,25.000000,8.291494,178.361508,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:14:04 PM,4.284113,61613.000000,704.914743,637.490456,60.322530,544.490819,20.391940,19.386297,0.202115,4.922097,5.124212,46.807444,80.000000,25.000000,4.501451,178.911428,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:15:04 PM,4.300780,61853.000000,567.575946,645.490696,61.296378,645.124935,20.331850,19.431988,0.751943,5.160521,5.912464,67.686106,80.000000,25.000000,16.747055,179.618812,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:16:04 PM,4.317447,62093.000000,539.461135,602.355568,61.323162,848.155967,20.373799,19.425060,1.181951,6.200375,7.382326,68.338289,80.000000,25.000000,26.324071,180.376867,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:17:04 PM,4.334114,62333.000000,547.952611,596.313671,61.352236,445.212157,20.403380,19.384307,0.083465,4.624814,4.708279,47.966177,80.000000,25.000000,1.858917,181.147309,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:18:04 PM,4.350780,62573.000000,538.499777,587.227239,58.997477,287.555797,20.595631,19.888765,0.023668,3.806418,3.830086,32.480544,80.000000,25.000000,0.527123,181.830672,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): Low
4/30/2019,9:19:04 PM,4.367447,62813.000000,589.334440,700.643935,61.371057,866.402696,20.202552,19.348220,1.353937,6.543448,7.897385,76.447500,80.000000,25.000000,30.154508,182.514708,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:20:04 PM,4.384113,63053.000000,542.809319,599.169142,61.266233,562.540466,20.526436,19.325032,0.339603,5.463443,5.803046,47.730960,80.000000,25.000000,7.563534,183.237978,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:21:04 PM,4.400780,63293.000000,543.057826,591.295071,61.228436,677.933976,20.121255,19.428285,0.573646,5.314722,5.888367,63.738493,80.000000,25.000000,12.776075,183.956690,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:22:04 PM,4.417447,63533.000000,530.485666,586.281544,61.248025,852.688937,20.041147,19.412985,1.240193,6.287038,7.527231,72.193525,80.000000,25.000000,27.621232,184.745091,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:23:04 PM,4.434114,63773.000000,666.021225,701.805068,61.319483,798.790001,20.398653,19.390138,1.059143,6.269138,7.328280,64.744252,80.000000,25.000000,23.588923,185.307147,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:24:04 PM,4.450780,64013.000000,552.906268,619.157314,61.214201,456.082840,20.422640,19.357482,0.092500,4.638703,4.731203,48.934606,80.000000,25.000000,2.060137,186.003637,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:25:04 PM,4.467447,64253.000000,545.614715,598.272139,61.185283,907.452276,20.398604,19.391854,1.401643,6.062366,7.464009,77.392182,80.000000,25.000000,31.216986,186.791592,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:26:04 PM,4.484113,64493.000000,540.499201,592.293262,61.274957,621.872241,20.476559,19.343213,0.534982,5.544811,6.079793,50.359312,80.000000,25.000000,11.914969,187.502788,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:27:04 PM,4.500780,64733.000000,644.630559,587.245625,55.658012,598.690248,20.028444,19.451884,0.306106,5.157753,5.463859,47.072880,80.000000,25.000000,6.817501,188.077497,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:28:04 PM,4.517447,64973.000000,565.782493,663.553368,61.390033,629.759549,20.588749,19.384721,0.724517,5.367328,6.091845,68.652865,80.000000,25.000000,16.136237,188.783908,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:29:04 PM,4.534113,65213.000000,544.270849,603.432631,61.389878,877.958112,20.111920,19.404342,1.306278,6.532847,7.839125,67.839020,80.000000,25.000000,29.093041,189.549778,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:30:04 PM,4.550780,65453.000000,555.961830,603.269816,61.408396,475.186759,20.535866,19.351584,0.079233,4.750738,4.829971,45.240267,80.000000,25.000000,1.764653,190.341313,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:31:04 PM,4.567447,65693.000000,560.251721,603.211994,61.243430,387.721694,20.707113,19.395354,0.074895,4.285725,4.360619,36.300033,80.000000,25.000000,1.668030,191.068111,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): Ramp Down
4/30/2019,9:32:04 PM,4.584113,65933.000000,629.916768,733.959711,61.538468,902.251250,20.455531,19.376279,1.448267,6.198781,7.647048,78.268445,80.000000,25.000000,32.255380,191.683777,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:33:04 PM,4.600780,66173.000000,554.505192,618.324600,61.331575,607.973482,20.675437,19.313368,0.397123,5.452621,5.849744,49.343086,80.000000,25.000000,8.844620,192.365956,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:34:04 PM,4.617447,66413.000000,555.589108,601.302218,61.309231,597.714027,20.084093,19.368802,0.495680,5.139627,5.635307,61.030155,80.000000,25.000000,11.039643,193.057552,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:35:04 PM,4.634113,66653.000000,543.960234,606.289370,61.371057,926.681657,19.887489,19.425334,1.376710,6.281495,7.658205,73.573536,80.000000,25.000000,30.661693,193.804029,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:36:04 PM,4.650780,66893.000000,715.776786,671.625885,60.953601,808.178438,20.302546,19.405027,0.928593,6.237305,7.165899,61.385199,80.000000,25.000000,20.681366,194.401089,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:37:04 PM,4.667447,67133.000000,566.003222,646.467965,61.219409,503.823733,20.794930,19.334089,0.023668,4.562996,4.586664,48.300433,80.000000,25.000000,0.527123,195.133434,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:38:04 PM,4.684113,67373.000000,547.375496,602.283418,61.346725,874.101284,19.731112,19.378339,1.364888,6.139907,7.504795,78.766753,80.000000,25.000000,30.398402,195.867331,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:39:04 PM,4.700780,67613.000000,546.953688,595.168388,61.234101,633.025132,20.341234,19.310696,0.514289,5.385504,5.899793,51.918667,80.000000,25.000000,11.454100,196.552457,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:40:04 PM,4.717447,67853.000000,545.426736,595.249795,55.658928,526.155381,20.280844,19.952911,0.465045,4.869704,5.334749,54.243985,80.000000,25.000000,10.357347,197.125048,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): Ramp Up
4/30/2019,9:41:04 PM,4.734113,68093.000000,603.090188,699.729814,61.250470,692.939561,20.521937,19.442416,0.905146,5.466833,6.371980,70.720427,80.000000,25.000000,20.159158,197.812231,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:42:04 PM,4.750780,68333.000000,550.661572,613.324260,61.363559,836.611761,20.578403,19.372782,1.206123,6.306162,7.512285,67.184737,80.000000,25.000000,26.862426,198.588148,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:43:04 PM,4.767447,68573.000000,562.583067,606.294696,61.263175,532.176386,20.230751,19.366470,0.120533,4.644678,4.765212,47.508997,80.000000,25.000000,2.684487,199.362772,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:44:04 PM,4.784146,68801.000000,559.888785,608.347633,61.236243,873.395373,20.861926,19.440770,1.347086,5.954029,7.301115,80.128190,80.000000,25.000000,30.001915,200.128099,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:45:04 PM,4.800780,69038.000000,663.174870,729.905066,61.352694,895.730558,20.839502,19.327297,1.404346,6.605352,8.009698,77.690432,80.000000,25.000000,31.277185,200.683692,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:46:04 PM,4.817447,69278.000000,565.985229,629.348451,61.211601,575.053818,20.589543,19.298347,0.324286,5.352302,5.676588,47.934680,80.000000,25.000000,7.222395,201.360821,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:47:04 PM,4.834113,69518.000000,562.849568,609.226249,61.250625,623.187496,20.678747,19.394394,0.712736,5.278680,5.991416,67.840510,80.000000,25.000000,15.873856,202.060586,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:48:04 PM,4.850780,69758.000000,551.393995,608.279286,61.271899,867.723189,20.306299,19.396656,1.350044,6.225693,7.575737,70.685075,80.000000,25.000000,30.067784,202.818661,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:49:04 PM,4.867447,69998.000000,727.374566,629.418066,59.354643,720.067367,20.785212,19.409210,0.942144,5.850788,6.792931,59.864674,80.000000,25.000000,20.983154,203.423059,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:50:04 PM,4.884114,70238.000000,579.783513,670.526505,61.271743,488.475713,20.355489,19.312547,0.107364,4.574548,4.681912,50.355288,80.000000,25.000000,2.391189,204.155417,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:51:04 PM,4.900780,70478.000000,559.970542,613.379420,61.158506,917.775955,20.612425,19.398921,1.353885,6.203706,7.557591,77.510765,80.000000,25.000000,30.153337,204.918926,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:52:04 PM,4.917447,70718.000000,552.392918,606.217219,61.341828,586.552591,20.579054,19.304314,0.355095,5.203342,5.558436,48.831781,80.000000,25.000000,7.908569,205.622903,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:53:04 PM,4.934113,70958.000000,557.052295,605.371318,59.569033,293.486852,20.629604,19.807808,0.051391,3.556067,3.607457,32.511555,80.000000,25.000000,1.144555,206.303375,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): Low
4/30/2019,9:54:04 PM,4.950780,71198.000000,629.496617,728.834597,61.355139,809.838885,20.621049,19.423894,1.031053,5.619346,6.650400,73.859429,80.000000,25.000000,22.963327,206.996151,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:55:04 PM,4.967447,71438.000000,564.590699,632.523085,61.317341,817.987958,20.253307,19.386092,1.011863,6.125101,7.136964,63.431132,80.000000,25.000000,22.535921,207.703039,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:56:04 PM,4.984113,71678.000000,574.537234,621.405907,61.305102,529.405253,20.349884,19.358443,0.073710,4.552680,4.626390,48.432105,80.000000,25.000000,1.641654,208.401642,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:57:04 PM,5.000780,71918.000000,559.576513,613.439904,61.197833,909.658856,20.158907,19.412366,1.479866,6.465174,7.945041,77.122980,80.000000,25.000000,32.959162,209.146712,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:58:04 PM,5.017447,72158.000000,708.259690,725.728310,61.068374,905.862484,20.231076,19.339646,1.407227,6.693544,8.100771,75.506311,80.000000,25.000000,31.341353,209.659264,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,9:59:04 PM,5.034114,72398.000000,575.241799,652.337791,61.257362,541.527887,20.261295,19.315703,0.203359,5.010883,5.214242,46.717259,80.000000,25.000000,4.529162,210.422948,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,10:00:04 PM,5.050780,72638.000000,569.098005,618.272104,61.317954,634.094335,20.496228,19.355492,0.827351,5.398955,6.226307,67.278290,80.000000,25.000000,18.426536,211.170041,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,10:01:04 PM,5.067447,72878.000000,561.683895,614.203003,61.174417,784.403040,20.469811,19.388082,1.212320,6.386099,7.598419,66.015882,80.000000,25.000000,27.000445,211.876050,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,10:02:04 PM,5.084113,73118.000000,643.092164,619.313662,55.037799,784.864092,20.706054,19.504506,0.867609,5.780554,6.648164,58.337967,80.000000,25.000000,19.323151,212.393811,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,10:03:04 PM,5.100780,73358.000000,599.189432,698.878714,61.414668,488.823339,20.756772,19.346163,0.145195,4.688346,4.833541,51.734848,80.000000,25.000000,3.233748,213.109522,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,10:04:04 PM,5.117447,73598.000000,568.702397,628.415817,61.236243,877.082776,20.310306,19.399331,1.367776,6.498402,7.866178,77.700747,80.000000,25.000000,30.462722,213.809773,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,10:05:04 PM,5.134113,73838.000000,572.542703,620.413042,61.198593,592.207180,20.723809,19.277285,0.342907,5.287243,5.630150,48.485254,80.000000,25.000000,7.637118,214.588487,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,10:06:04 PM,5.150780,74078.000000,573.244032,620.443221,61.371212,479.620775,20.107119,19.298138,0.093393,4.487354,4.580747,40.384885,80.000000,25.000000,2.080015,215.338873,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): Ramp Down
4/30/2019,10:07:04 PM,5.167447,74318.000000,660.961267,751.034590,61.412068,823.944418,20.010110,19.447287,1.182612,6.178178,7.360790,76.560696,80.000000,25.000000,26.338789,215.903538,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,10:08:04 PM,5.184113,74558.000000,576.652744,641.593794,61.289796,661.057493,20.186156,19.354465,0.768998,5.740129,6.509127,57.425659,80.000000,25.000000,17.126898,216.598741,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,10:09:04 PM,5.200780,74798.000000,579.186747,628.528798,61.286280,507.499237,20.144207,19.359128,0.218857,4.648838,4.867696,53.650107,80.000000,25.000000,4.874327,217.291039,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,10:10:04 PM,5.217447,75038.000000,569.815670,623.500942,61.193548,891.630158,20.576817,19.385472,1.348848,6.242619,7.591467,76.680196,80.000000,25.000000,30.041167,218.023115,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,10:11:04 PM,5.234113,75278.000000,737.715131,687.772187,60.899124,855.921719,20.755859,19.352955,1.339874,6.696780,8.036654,73.018575,80.000000,25.000000,29.841293,218.576084,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,10:12:04 PM,5.250780,75518.000000,589.716948,668.666689,61.203188,518.662327,20.459452,19.270217,0.118568,4.977345,5.095913,44.737887,80.000000,25.000000,2.640710,219.344404,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,10:13:04 PM,5.267447,75758.000000,570.652735,620.543014,61.255980,772.509048,20.174331,19.412161,1.030890,5.625256,6.656146,72.340808,80.000000,25.000000,22.959690,220.131528,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,10:14:04 PM,5.284114,75998.000000,562.453881,618.488810,61.293475,799.141716,20.628436,19.336285,0.966681,6.210781,7.177462,59.559816,80.000000,25.000000,21.529649,220.839439,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,10:15:04 PM,5.300780,76238.000000,566.035893,618.570217,56.196808,409.880608,20.378840,19.984126,0.188515,4.331815,4.520330,47.539909,80.000000,25.000000,4.198552,221.366741,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): Ramp Up
4/30/2019,10:16:04 PM,5.317447,76478.000000,607.579580,709.043477,61.391407,497.376820,20.373042,19.323455,0.168518,4.595734,4.764252,52.099870,80.000000,25.000000,3.753183,222.046610,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,10:17:04 PM,5.334113,76718.000000,565.857700,623.538983,61.200278,915.981272,20.415674,19.306645,1.508080,6.370478,7.878558,76.748162,80.000000,25.000000,33.587526,222.789268,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,10:18:04 PM,5.350780,76958.000000,562.208688,614.490592,61.217112,561.798860,20.568889,19.298482,0.328798,5.290057,5.618855,48.303997,80.000000,25.000000,7.322885,223.515748,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,10:19:04 PM,5.367447,77198.000000,561.631573,610.468789,61.140143,705.368200,20.158283,19.413740,0.735893,5.433276,6.169168,63.975728,80.000000,25.000000,16.389591,224.267779,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,10:20:04 PM,5.384113,77438.000000,687.501776,735.999587,61.382225,843.126389,19.905581,19.432537,1.233502,6.074962,7.308463,75.954202,80.000000,25.000000,27.472197,224.791337,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,10:21:04 PM,5.400780,77678.000000,564.804799,639.527670,61.381465,712.980008,20.222282,19.349389,0.896129,6.319884,7.216012,60.480396,80.000000,25.000000,19.958325,225.488952,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,10:22:04 PM,5.417447,77918.000000,561.072451,610.365064,61.264246,494.499107,20.856140,19.347809,0.171888,4.732180,4.904068,51.873922,80.000000,25.000000,3.828242,226.197912,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,10:23:04 PM,5.434113,78158.000000,553.502955,606.328806,61.312754,918.417458,20.590700,19.391923,1.429127,6.366615,7.795743,77.653379,80.000000,25.000000,31.829119,226.995193,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,10:24:04 PM,5.450780,78398.000000,717.352824,628.517006,58.965345,924.028451,19.716182,19.399057,1.390372,6.390553,7.780925,74.641236,80.000000,25.000000,30.965971,227.534396,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/30/2019,10:25:04 PM,5.467447,78638.000000,583.352425,666.595366,61.239146,459.703124,20.605220,19.280371,0.119759,4.799072,4.918831,44.468338,80.000000,25.000000,2.667240,228.301621,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
