Date:,7/9/2019,Time:,2:37 PM,Operator:,
Date,Time,Runtime (h),Iteration,Permeate Conductivity [High] (uS),Permeate Conductivity [Low] (uS),Reject Conductivity (mS),Feed Pressure (psi),Feed Volume (L),Feed Temperature (C),Permeate Flowrate (L/min),Reject Flowrate (L/min),Feed Flowrate (L/min),Feed Pump Power (%),Temperatre Valve Open (%),Reject Valve Open (%),Water Flux (LMH),Total Permeate  (L),AC Current (A),Permeate Tank Level,Feed Cleaning Valve State,Permeate Discharge Valve State,System Mode,Status,Code,Source,LJ String
7/10/2019,12:38:59 AM,10.018895,142517.000000,270.644499,313.579726,51.783864,909.949602,20.726805,20.988850,1.892010,6.171971,8.063982,69.906608,80.000000,20.000000,42.138316,609.290107,9.790992,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,12:39:59 AM,10.035561,142753.000000,272.957853,312.494802,51.768108,726.858915,21.572006,20.950842,0.900384,4.600416,5.500800,62.965178,80.000000,20.000000,20.053088,610.892877,9.241057,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,12:40:59 AM,10.052089,142989.000000,268.517547,312.322730,51.856704,811.040019,18.800692,20.945149,1.482290,5.936449,7.418739,54.022365,80.000000,20.000000,33.013137,611.783482,9.071518,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,12:41:59 AM,10.068895,143229.000000,272.142016,312.548629,51.682261,743.530813,17.642641,21.023701,1.170972,5.083750,6.254722,70.240533,80.000000,20.000000,26.079547,612.828898,9.809547,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,12:42:59 AM,10.085561,143468.000000,272.045580,313.395799,51.803912,646.473117,20.736310,20.926627,0.895156,5.301736,6.196892,48.888092,80.000000,20.000000,19.936649,614.043744,7.125084,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,12:43:59 AM,10.102228,143705.000000,273.082067,312.559154,51.817835,746.391205,22.097509,21.025486,1.424122,5.393148,6.817270,76.830443,80.000000,20.000000,31.717643,614.753962,10.540965,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,12:44:59 AM,10.118895,143944.000000,272.395495,313.550815,51.796724,573.778847,20.201001,20.921342,0.570450,4.726424,5.296874,48.263876,80.000000,20.000000,12.704905,616.350135,7.169903,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,12:45:59 AM,10.135562,144180.000000,274.558355,313.503518,51.610640,871.204887,18.217600,20.946520,1.763418,6.092358,7.855776,72.655513,80.000000,20.000000,39.274346,617.173654,10.194347,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,12:46:59 AM,10.152228,144418.000000,274.049976,316.436465,51.905219,533.127507,20.709459,20.887451,0.397194,4.488339,4.885532,50.272550,80.000000,20.000000,8.846184,618.276784,7.264035,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,12:47:59 AM,10.168895,144657.000000,271.766058,315.503894,51.712709,883.534191,22.411225,20.957088,1.585752,5.754128,7.339880,69.684785,80.000000,20.000000,35.317425,619.752671,9.788915,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,12:48:59 AM,10.185562,144893.000000,274.201969,314.488585,51.819372,535.850098,19.097927,20.904261,0.549673,4.471627,5.021300,53.071644,80.000000,20.000000,12.242159,620.340881,7.603964,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,12:49:59 AM,10.202228,145131.000000,269.970949,311.517596,51.755559,868.428377,17.997982,20.983842,1.562796,5.866573,7.429370,64.094400,80.000000,20.000000,34.806157,621.564776,9.340794,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,12:50:59 AM,10.218895,145368.000000,271.965480,313.475938,51.914549,678.150825,19.980818,20.946729,0.845560,4.811944,5.657503,63.543784,80.000000,20.000000,18.832068,622.587638,8.989681,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,12:51:59 AM,10.235562,145606.000000,271.440686,312.444905,51.904296,820.087332,19.779196,20.965181,1.251354,5.584569,6.835923,56.344519,80.000000,20.000000,27.869789,623.483691,8.299619,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,12:52:59 AM,10.252229,145845.000000,272.377502,312.447504,51.697256,591.988504,18.576585,20.929919,1.101804,4.916017,6.017821,71.252435,80.000000,20.000000,24.539072,624.945533,9.665030,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,12:53:59 AM,10.268964,146081.000000,271.223272,313.424710,51.940107,621.446371,19.916721,20.936026,0.822387,5.397714,6.220101,48.289302,80.000000,20.000000,18.315975,625.506187,7.318105,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): Low,NO ERROR,0,,No Error
7/10/2019,12:54:59 AM,10.285631,146317.000000,273.172032,315.396239,51.765501,954.939709,18.668049,21.067816,1.684375,5.894665,7.579040,76.068960,80.000000,20.000000,37.513928,626.597593,10.444665,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,12:55:59 AM,10.302298,146555.000000,274.309926,315.444804,51.756017,538.850204,19.389196,20.946590,0.544324,4.874350,5.418674,47.871249,80.000000,20.000000,12.123032,627.619646,7.084029,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,12:56:59 AM,10.318964,146792.000000,269.086454,311.514933,51.723574,918.076117,20.888283,20.948441,1.652784,5.825378,7.478162,72.503642,80.000000,20.000000,36.810331,628.666534,10.147647,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,12:57:59 AM,10.335631,147031.000000,273.984554,311.312683,51.728169,526.143473,18.836288,20.904330,0.447758,4.612883,5.060641,52.721285,80.000000,20.000000,9.972349,630.022530,7.479530,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,12:58:59 AM,10.352298,147267.000000,270.636371,311.337663,51.761217,899.998523,18.446686,20.905151,1.642713,6.139469,7.782181,63.549879,80.000000,20.000000,36.586031,630.571031,9.089549,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,12:59:59 AM,10.368964,147506.000000,273.176924,313.378744,51.720058,565.180639,20.051251,20.950501,0.809040,4.775354,5.584394,64.769086,80.000000,20.000000,18.018702,631.915652,9.303280,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:00:59 AM,10.385631,147741.000000,273.613411,316.513942,51.782490,663.388375,19.579583,20.938768,1.155961,5.758284,6.914245,53.949693,80.000000,20.000000,25.745230,632.913862,7.933321,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:01:59 AM,10.402298,147980.000000,273.786711,313.563939,51.701843,743.121327,20.499403,21.006756,1.262927,5.248933,6.511860,71.844243,80.000000,20.000000,28.127547,633.778361,9.847022,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:02:59 AM,10.418964,148218.000000,272.235216,313.412917,51.748822,602.436777,19.574770,20.856510,0.641826,4.937102,5.578928,47.186074,80.000000,20.000000,14.294574,635.219067,7.010581,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:03:59 AM,10.435631,148455.000000,274.718634,316.574363,51.707050,798.541765,20.071102,20.998457,1.582935,5.691372,7.274307,77.848879,80.000000,20.000000,35.254684,635.682592,10.589835,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:04:59 AM,10.452298,148691.000000,271.188943,312.354241,51.908891,525.525509,19.926260,20.921617,0.412836,4.627712,5.040548,47.019937,80.000000,20.000000,9.194559,637.017311,6.921950,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:05:59 AM,10.468965,148929.000000,271.564979,312.514520,51.605595,920.196866,20.372944,20.980961,1.704611,6.294865,7.999476,71.478145,80.000000,20.000000,37.964615,637.958247,10.033131,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:06:59 AM,10.485631,149168.000000,272.621038,313.515310,51.752501,524.056605,21.889090,20.867899,0.415265,4.577999,4.993265,50.986483,80.000000,20.000000,9.248675,638.657106,7.365419,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:07:59 AM,10.502298,149406.000000,270.096820,312.500064,51.837425,789.950115,22.545119,20.956813,1.450551,6.102493,7.553043,64.235610,80.000000,20.000000,32.306255,640.147446,9.290214,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:08:59 AM,10.518964,149644.000000,272.477173,312.389682,51.830385,567.526896,19.916145,20.921411,0.689378,4.844445,5.533823,58.908990,80.000000,20.000000,15.353624,640.998343,8.435159,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:09:59 AM,10.535562,149879.000000,270.441763,312.356904,51.888075,779.734910,21.907220,20.907897,1.366631,5.845749,7.212380,52.821689,80.000000,20.000000,30.437211,641.912947,8.705690,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:11:00 AM,10.552367,150117.000000,275.630828,315.532806,51.833451,756.376165,21.909169,20.972384,1.246557,5.157027,6.403585,72.742658,80.000000,20.000000,27.762969,643.437988,10.041219,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:12:00 AM,10.569034,150355.000000,271.908266,316.494224,51.855788,565.153315,19.529622,20.889511,0.679024,4.927674,5.606698,47.604381,80.000000,20.000000,15.123030,644.080936,7.075771,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:13:00 AM,10.585700,150592.000000,275.021041,315.443473,51.739951,822.953371,21.070621,21.046138,1.628994,5.716605,7.345600,77.583143,80.000000,20.000000,36.280500,645.522318,10.535125,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:14:00 AM,10.602367,150831.000000,272.668467,312.415994,51.759688,494.243990,19.276681,20.893147,0.502315,4.672049,5.174364,49.684472,80.000000,20.000000,11.187416,646.405846,7.198074,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:14:59 AM,10.619034,151066.000000,271.259258,312.481678,51.847677,889.172004,18.952990,20.893011,1.656751,5.759624,7.416374,71.272230,80.000000,20.000000,36.898680,647.203382,10.056585,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:16:00 AM,10.635701,151306.000000,277.532238,316.596681,51.762288,513.089553,21.785237,20.883884,0.452830,4.389939,4.842768,53.454849,80.000000,20.000000,10.085291,648.700710,7.576145,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:17:00 AM,10.652368,151543.000000,273.472861,316.264394,51.765198,982.236298,18.972949,20.956263,1.641444,5.844515,7.485959,64.425954,80.000000,20.000000,36.557764,649.315711,9.453991,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:17:59 AM,10.669034,151780.000000,275.197656,316.552046,51.749590,640.799420,18.213341,20.909612,0.718677,4.672895,5.391572,60.802830,80.000000,20.000000,16.006171,650.930037,8.713701,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:18:59 AM,10.685700,152018.000000,271.813408,316.676820,51.889914,845.627211,21.025510,20.925323,1.416965,5.863520,7.280485,61.644534,80.000000,20.000000,31.558231,651.730260,8.981397,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:19:59 AM,10.702367,152256.000000,275.585056,316.391831,51.763514,656.027005,21.138267,20.904741,0.831536,4.877491,5.709027,64.351531,80.000000,20.000000,18.519742,652.677132,9.172718,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:20:59 AM,10.719034,152494.000000,273.201467,316.482431,51.808506,855.360340,19.487710,20.925323,1.377366,5.892432,7.269798,56.832073,80.000000,20.000000,30.676294,654.296159,8.455595,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): Low,NO ERROR,0,,No Error
7/10/2019,1:22:00 AM,10.735701,152730.000000,278.776354,317.606728,51.861454,729.936254,20.597868,20.940758,1.152103,5.174477,6.326580,70.639727,80.000000,20.000000,25.659303,654.979804,10.048458,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:23:00 AM,10.752367,152970.000000,274.744755,315.490770,51.867880,564.585354,20.032932,20.893902,0.808979,5.364290,6.173269,49.139081,80.000000,20.000000,18.017349,656.545063,7.446628,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:24:00 AM,10.769034,153210.000000,274.458683,313.359026,51.686848,805.100284,21.311376,20.930674,1.441599,5.427754,6.869353,74.954305,80.000000,20.000000,32.106875,657.275636,10.405020,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:25:00 AM,10.785700,153448.000000,274.197076,313.574464,51.906748,553.649359,21.553925,20.891637,0.540570,4.781403,5.321973,47.681500,80.000000,20.000000,12.039430,658.304346,7.076973,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:26:00 AM,10.802367,153686.000000,273.417225,313.450958,51.765656,846.275321,18.908900,20.844436,1.757243,5.892716,7.649959,72.694075,80.000000,20.000000,39.136813,659.444136,10.091538,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:27:00 AM,10.819034,153923.000000,273.698482,314.600235,51.856704,483.143872,22.166476,20.874760,0.394852,4.577893,4.972745,49.653832,80.000000,20.000000,8.794037,660.144328,7.195631,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:28:00 AM,10.835701,154162.000000,269.715891,313.508780,51.795801,858.221643,20.530837,20.905976,1.693499,5.837902,7.531401,68.083144,80.000000,20.000000,37.717123,661.740690,9.890548,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:29:00 AM,10.852367,154400.000000,273.839032,315.515751,51.696643,526.278359,20.608985,20.917159,0.495917,4.529914,5.025831,55.106203,80.000000,20.000000,11.044912,662.468395,7.878376,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:30:00 AM,10.869034,154637.000000,273.358432,316.532328,51.874764,846.758307,21.714836,20.941924,1.333022,5.659444,6.992466,56.227002,80.000000,20.000000,29.688679,664.065276,8.504452,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:30:59 AM,10.885700,154877.000000,276.955123,316.489025,51.720206,550.681404,19.951934,20.925392,0.949602,4.811671,5.761272,65.204433,80.000000,20.000000,21.149262,665.050428,9.147395,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:32:00 AM,10.902367,155116.000000,277.674445,318.440773,51.792588,639.445638,19.377972,20.951325,1.152413,5.650856,6.803269,55.508868,80.000000,20.000000,25.666217,666.101600,8.156029,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:33:00 AM,10.919034,155354.000000,280.046670,318.594458,51.781574,732.736353,23.747753,20.949060,1.132002,5.173752,6.305754,69.626053,80.000000,20.000000,25.211624,667.439467,9.961709,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:33:59 AM,10.935700,155589.000000,273.436875,315.467122,51.903838,649.513661,21.290107,20.895958,0.811254,5.427471,6.238725,49.432356,80.000000,20.000000,18.068009,668.054416,7.396635,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:35:00 AM,10.952367,155827.000000,275.362749,315.538068,51.708269,826.380723,21.060335,20.952696,1.664835,5.811599,7.476435,78.898773,80.000000,20.000000,37.078740,669.329904,10.620881,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:36:00 AM,10.969104,156065.000000,275.565485,316.646641,51.626861,472.671099,21.602153,20.908172,0.410599,4.835030,5.245629,45.332930,80.000000,20.000000,9.144748,670.631365,6.713903,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:37:00 AM,10.985770,156303.000000,272.591681,315.390977,51.549124,914.664795,22.325357,20.981097,1.643422,5.668092,7.311513,74.010958,80.000000,20.000000,36.601822,671.467334,10.326385,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:38:00 AM,11.002436,156540.000000,275.312085,316.531060,51.705979,519.518832,21.370528,20.893282,0.421636,4.610879,5.032516,49.787560,80.000000,20.000000,9.390567,672.910153,7.346995,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:39:00 AM,11.019103,156779.000000,272.805781,315.590628,51.690674,939.761306,23.147929,20.984872,1.779411,6.200493,7.979904,74.524002,80.000000,20.000000,39.630545,673.566969,10.522815,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:40:00 AM,11.035782,157014.000000,273.279910,312.578872,51.765043,460.702099,20.015378,20.918666,0.464367,4.468615,4.932982,46.745585,80.000000,20.000000,10.342248,675.123979,6.768784,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:41:00 AM,11.052436,157253.000000,272.495166,315.572241,51.602529,855.640496,20.580352,20.989880,1.836557,6.117976,7.954533,72.538176,80.000000,20.000000,40.903279,675.898671,10.060348,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:42:00 AM,11.069103,157492.000000,277.908274,316.498218,51.570087,545.576670,19.748289,20.937261,0.577182,4.609102,5.186283,57.694526,80.000000,20.000000,12.854831,676.828662,8.231150,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:43:00 AM,11.085770,157727.000000,272.792760,314.412440,51.704140,814.490049,19.695720,20.968543,1.659561,6.110518,7.770079,64.056681,80.000000,20.000000,36.961269,678.276371,9.237607,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:44:00 AM,11.102436,157965.000000,276.242271,315.566979,51.688229,621.951125,21.340116,20.916610,0.933170,4.788492,5.721663,65.568095,80.000000,20.000000,20.783300,678.856881,9.352058,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:45:00 AM,11.119103,158204.000000,272.640688,313.623029,51.652574,657.301549,20.014512,20.890815,0.852849,5.267187,6.120036,49.680488,80.000000,20.000000,18.994401,679.801011,7.206477,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:46:00 AM,11.135770,158443.000000,273.046160,313.474607,51.651045,765.728224,20.067000,20.858981,1.199981,5.187672,6.387653,72.977495,80.000000,20.000000,26.725643,681.393236,10.293261,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:47:00 AM,11.152437,158679.000000,272.011251,314.315245,51.662214,587.224311,21.453354,20.873661,0.645631,5.247385,5.893017,45.744403,80.000000,20.000000,14.379318,681.981314,6.857232,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): Low,NO ERROR,0,,No Error
7/10/2019,1:48:00 AM,11.169104,158917.000000,274.195419,315.605020,51.670169,805.407854,19.125681,20.925117,1.483048,5.570865,7.053913,76.389552,80.000000,20.000000,33.030032,683.417833,10.475057,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:49:00 AM,11.185770,159156.000000,271.180736,313.510111,51.899251,583.650688,19.858677,20.848758,0.555792,4.956576,5.512369,46.794822,80.000000,20.000000,12.378447,684.606754,7.006701,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:50:00 AM,11.202437,159395.000000,273.373110,314.525358,51.907509,884.395515,19.369744,20.894518,1.614106,5.820812,7.434918,76.633898,80.000000,20.000000,35.948909,685.660810,10.449486,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:51:00 AM,11.219103,159634.000000,275.534392,313.464145,51.864356,543.083231,18.587209,20.898634,0.452612,4.637851,5.090463,47.804745,80.000000,20.000000,10.080446,686.924465,7.092470,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:52:00 AM,11.235839,159874.000000,272.943174,315.430349,51.766269,965.291713,17.157666,20.929369,1.899504,6.412554,8.312057,73.353663,80.000000,20.000000,42.305208,687.545164,10.281071,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:53:00 AM,11.252506,160111.000000,275.178006,315.539399,51.819520,549.086174,19.463144,20.852327,0.477766,4.524545,5.002311,53.020135,80.000000,20.000000,10.640669,689.103775,7.617828,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:54:00 AM,11.269173,160348.000000,273.510425,314.441351,51.617222,881.353058,20.163769,20.818436,1.683264,6.103565,7.786829,67.663832,80.000000,20.000000,37.489173,689.706464,9.539472,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:55:00 AM,11.285840,160581.000000,271.903373,313.491725,51.800853,533.402016,20.176797,20.812740,0.546320,4.546023,5.092343,56.007087,80.000000,20.000000,12.167486,690.989512,8.006847,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:56:00 AM,11.302506,160820.000000,268.372025,312.560486,51.756933,788.595422,20.712009,20.848277,1.464759,5.808631,7.273390,64.718593,80.000000,20.000000,32.622701,691.869412,9.324736,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:57:00 AM,11.319173,161057.000000,273.512082,312.463291,51.735666,566.543893,21.741290,20.830371,0.767205,4.729957,5.497161,61.955297,80.000000,20.000000,17.086966,692.486271,8.704763,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:58:00 AM,11.335839,161297.000000,269.014562,311.317945,51.860685,666.361977,20.272291,20.884570,1.178262,5.924090,7.102351,55.101424,80.000000,20.000000,26.241905,694.248347,7.815565,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,1:59:00 AM,11.352506,161536.000000,272.321866,312.396276,51.753874,761.409311,23.254934,20.867899,1.188507,5.429651,6.618158,72.042133,80.000000,20.000000,26.470084,695.087605,10.040749,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,2:00:00 AM,11.369172,161776.000000,270.888114,309.360872,51.914401,577.184613,19.751718,20.892392,0.578431,4.959065,5.537496,47.429604,80.000000,20.000000,12.882644,696.485650,7.169629,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,2:01:00 AM,11.385839,162015.000000,272.491931,310.411623,51.671395,934.499919,20.288590,20.872220,1.645101,5.836991,7.482092,77.850847,80.000000,20.000000,36.639215,697.498589,10.425051,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,2:02:00 AM,11.402506,162253.000000,273.574189,312.448836,51.814164,533.443547,18.173559,20.870025,0.626650,5.018488,5.645138,48.539769,80.000000,20.000000,13.956567,698.101960,7.219883,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,2:03:00 AM,11.419172,162492.000000,268.622190,310.479969,51.707811,901.200478,21.713923,20.896164,1.633235,6.291434,7.924669,75.095078,80.000000,20.000000,36.374943,699.624570,10.297246,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
7/10/2019,2:04:00 AM,11.435839,162730.000000,270.253785,312.380489,51.824114,510.476255,19.076466,20.826464,0.478789,4.627990,5.106779,51.690985,80.000000,20.000000,10.663453,700.470611,7.489356,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High,NO ERROR,0,,No Error
